Suburb,Address,Lattitude,Longtitude,Distance,Type,Rooms,Bedroom2,Bathroom,Landsize
Pascoe Vale,6 Collings Ct,-37.7196,144.9485,9.9,h,2,2.0,1.0,783.0
Pascoe Vale,173 Cumberland Rd,-37.7239,144.9395,9.9,h,4,4.0,1.0,485.0
Pascoe Vale,30 Downs St,-37.7242,144.9411,9.9,t,2,2.0,1.0,135.0
Pascoe Vale,1/10 Callander Rd,-37.7186,144.9306,9.9,t,2,2.0,1.0,169.0
Pascoe Vale,11 Farringdon St,-37.7273,144.9254,9.9,h,3,3.0,1.0,858.0
Pascoe Vale,4/143 Sussex St,-37.7266,144.9496,9.9,u,3,3.0,2.0,197.0
Pascoe Vale,1 Dorset Rd,-37.724,144.9501,9.9,h,2,2.0,1.0,602.0
Pascoe Vale,3/191 Sussex St,-37.7233,144.9507,9.9,t,2,2.0,1.0,105.0
Pascoe Vale,5 Virginia St,-37.7156,144.94299999999996,9.9,h,3,3.0,1.0,557.0
Pascoe Vale,2a Kent Rd,-37.7211,144.9508,9.9,h,3,3.0,1.0,190.0
Pascoe Vale,7 Longview St,-37.724,144.9333,9.9,h,3,3.0,1.0,582.0
Pascoe Vale,12 Coane St,-37.7253,144.938,9.9,h,3,3.0,1.0,641.0
Pascoe Vale,95 Essex St,-37.7268,144.9401,9.9,h,4,4.0,2.0,511.0
Pascoe Vale,251 Gaffney St,-37.7326,144.9475,9.9,h,4,4.0,1.0,420.0
Pascoe Vale,272 Sussex St,-37.721,144.9514,9.9,h,3,3.0,1.0,596.0
Pascoe Vale,26 Northumberland Rd,-37.7286,144.9317,9.9,h,2,2.0,1.0,659.0
Pascoe Vale,4/47 Surrey St,-37.7231,144.9482,9.9,t,4,4.0,2.0,148.0
Pascoe Vale,2 Longview St,-37.7253,144.9324,9.9,h,3,3.0,1.0,507.0
Pascoe Vale,17 Prospect St,-37.7283,144.9356,9.9,h,3,3.0,2.0,588.0
Pascoe Vale,4 Raeburn St,-37.7286,144.9456,9.9,h,3,3.0,1.0,449.0
Pascoe Vale,2/36 Alpine Gr,-37.7231,144.9373,9.9,t,3,3.0,2.0,122.0
Pascoe Vale,63 Cornwall Rd,-37.7189,144.9367,9.9,h,3,3.0,1.0,542.0
Pascoe Vale,58 Cumberland Rd,-37.7333,144.9384,9.9,h,2,2.0,1.0,428.0
Pascoe Vale,73 Park St,-37.7232,144.923,9.9,h,4,4.0,2.0,934.0
Pascoe Vale,103 Sussex St,-37.7304,144.9496,9.9,h,2,2.0,1.0,746.0
Pascoe Vale,2/153 Essex St,-37.7261,144.9336,9.9,h,2,2.0,1.0,111.0
Pascoe Vale,259 Sussex St,-37.7187,144.9514,9.9,h,3,3.0,1.0,522.0
Pascoe Vale,4/305 Cumberland Rd,-37.7152,144.9402,9.9,u,1,1.0,1.0,49.0
Pascoe Vale,130 Essex St,-37.7258,144.9347,9.9,h,3,3.0,2.0,501.0
Pascoe Vale,18 Kitchener Rd,-37.7182,144.9384,9.9,h,2,3.0,1.0,847.0
Pascoe Vale,4a Surrey St,-37.7271,144.9485,9.9,h,3,3.0,2.0,266.0
Pascoe Vale,12 Derby St,-37.7346,144.9456,9.9,h,4,4.0,1.0,410.0
Pascoe Vale,9 Ormond St,-37.7257,144.9418,9.9,h,4,4.0,2.0,708.0
Pascoe Vale,1/12 Pascoe St,-37.7161,144.9348,9.9,u,2,2.0,1.0,119.0
Pascoe Vale,4/1 Rhodes Pde,-37.7168,144.9329,9.9,h,3,3.0,1.0,191.0
Pascoe Vale,9 Somerset St,-37.7304,144.9261,9.9,h,2,2.0,1.0,527.0
Pascoe Vale,217 Sussex St,-37.7215,144.951,9.9,h,3,3.0,1.0,534.0
Port Melbourne,903/107 Beach St,-37.8405,144.9319,3.8,u,2,2.0,2.0,0.0
Port Melbourne,171 Bridge St,-37.836,144.9419,3.8,h,2,2.0,1.0,0.0
Port Melbourne,22 Gellibrand Rd,-37.8384,144.923,3.8,h,6,6.0,4.0,353.0
Port Melbourne,40 Nelson St,-37.8359,144.9342,3.8,h,3,3.0,2.0,0.0
Port Melbourne,130 Nott St,-37.8385,144.9409,3.8,h,3,3.0,1.0,171.0
Port Melbourne,106/216 Rouse St,-37.841,144.9379,3.8,u,3,3.0,2.0,0.0
Port Melbourne,36/3 Seisman Pl,-37.8424,144.9449,3.8,u,2,2.0,2.0,21700.0
Port Melbourne,175 Stokes St,-37.8381,144.9391,3.8,h,3,3.0,2.0,250.0
Port Melbourne,366 Williamstown Rd,-37.8349,144.9266,3.8,h,4,4.0,2.0,611.0
Port Melbourne,404/101 Bay St,-37.8408,144.94,3.8,u,2,2.0,1.0,0.0
Port Melbourne,802/127 Beach St,-37.8399,144.9287,3.8,u,2,2.0,2.0,0.0
Port Melbourne,111/99 Dow St,-37.8415,144.9412,3.8,u,2,2.0,2.0,0.0
Port Melbourne,66 Dunstan Pde,-37.8371,144.921,3.8,h,4,4.0,3.0,323.0
Port Melbourne,22 Park Sq,-37.8395,144.9343,3.8,h,3,3.0,2.0,135.0
Port Melbourne,467 Bay St,-37.8327,144.9474,3.8,h,2,2.0,2.0,96.0
Port Melbourne,89 Cruikshank St,-37.8382,144.9469,3.8,h,3,3.0,1.0,153.0
Port Melbourne,212/50 Dow St,-37.8431,144.9403,3.8,u,2,2.0,2.0,0.0
Port Melbourne,175 Farrell St,-37.8329,144.9375,3.8,h,2,3.0,1.0,183.0
Port Melbourne,2/2 Graham St,-37.8424,144.9449,3.8,u,2,2.0,1.0,0.0
Port Melbourne,164 Liardet St,-37.8375,144.941,3.8,h,3,3.0,2.0,173.0
Port Melbourne,510/166 Rouse St,-37.8416,144.939,3.8,u,1,1.0,1.0,0.0
Port Melbourne,304/38 Nott St,-37.8416,144.9381,3.8,u,2,2.0,2.0,579.0
Port Melbourne,130/70 Nott St,-37.8404,144.9391,3.8,u,2,2.0,2.0,0.0
Port Melbourne,89 Raglan St,-37.8343,144.9452,3.8,h,4,4.0,1.0,146.0
Port Melbourne,6/157 Beach St,-37.8392,144.9257,3.8,u,2,2.0,2.0,0.0
Port Melbourne,13 Canberra Pde,-37.8393,144.9336,3.8,h,3,3.0,2.0,215.0
Port Melbourne,414/99 Dow St,-37.8415,144.9412,3.8,u,2,2.0,2.0,2166.0
Port Melbourne,7/55 Johnston St,-37.8434,144.9435,3.8,u,2,2.0,1.0,0.0
Port Melbourne,218 Nott St,-37.8351,144.9441,3.8,h,2,2.0,2.0,115.0
Port Melbourne,106 Ross St,-37.8357,144.9376,3.8,h,2,2.0,1.0,90.0
Port Melbourne,255 Ross St,-37.8331,144.9412,3.8,h,4,4.0,2.0,212.0
Port Melbourne,401/216 Rouse St,-37.841,144.9379,3.8,u,1,1.0,1.0,0.0
Port Melbourne,306/77 Nott St,-37.8407,144.9383,3.8,u,2,2.0,2.0,995.0
Port Melbourne,143 Pickles St,-37.8393,144.947,3.8,h,3,2.0,2.0,190.0
Port Melbourne,27/4 Seisman Pl,-37.8424,144.9449,3.8,u,1,1.0,1.0,0.0
Port Melbourne,4/200 Bay St,-37.8392,144.9421,3.8,u,2,2.0,2.0,0.0
Port Melbourne,404 Bay St,-37.8352,144.9458,3.8,h,2,2.0,1.0,131.0
Port Melbourne,44 Cruikshank St,-37.8395,144.9462,3.8,h,2,2.0,1.0,195.0
Port Melbourne,95 Heath St,-37.8346,144.9448,3.8,h,3,3.0,2.0,241.0
Port Melbourne,37/85 Rouse St,-37.8435,144.9415,3.8,u,2,2.0,2.0,0.0
Port Melbourne,133/95 Rouse St,-37.8435,144.9415,3.8,u,2,2.0,2.0,0.0
Port Melbourne,172 Albert St,-37.8346,144.9373,3.8,h,2,2.0,1.0,106.0
Port Melbourne,405/155 Beach St,-37.8392,144.9257,3.8,u,2,2.0,2.0,0.0
Port Melbourne,243 Graham St,-37.8393,144.9386,3.8,h,2,2.0,1.0,152.0
Port Melbourne,2/8 Thomas St,-37.8359,144.9358,3.8,h,2,2.0,1.0,163.0
Port Melbourne,205/50 Dow St,-37.8431,144.9403,3.8,u,2,2.0,1.0,0.0
Port Melbourne,8 Garton St,-37.8338,144.9474,3.8,h,2,2.0,1.0,105.0
Port Melbourne,205 Heath St,-37.8322,144.947,3.8,h,2,2.0,1.0,120.0
Port Melbourne,413/54 Nott St,-37.8407,144.9389,3.8,u,2,2.0,1.0,0.0
Port Melbourne,75 Swallow St,-37.8381,144.9329,3.8,h,3,3.0,2.0,225.0
Port Melbourne,29 Alfred St,-37.835,144.9373,3.8,h,2,2.0,1.0,111.0
Port Melbourne,516/99 Dow St,-37.8415,144.9412,3.8,u,2,2.0,2.0,2166.0
Port Melbourne,39 Heath St,-37.8356,144.9439,3.8,h,2,2.0,1.0,124.0
Port Melbourne,146 Dow St,-37.8407,144.9424,3.8,h,5,5.0,1.0,350.0
Port Melbourne,139 Cruikshank St,-37.8371,144.9478,3.8,t,3,3.0,1.0,188.0
Port Melbourne,59 Heath St,-37.8353,144.9442,3.8,h,3,3.0,2.0,140.0
Port Melbourne,180 Station St,-37.8332,144.945,3.8,h,3,3.0,1.0,108.0
Port Melbourne,9 The Cove,-37.8382,144.9272,3.8,h,3,3.0,2.0,210.0
Port Melbourne,159 Albert St,-37.8347,144.9368,3.8,h,3,3.0,2.0,211.0
Port Melbourne,189 Station St,-37.8329,144.9455,3.8,h,2,2.0,1.0,112.0
Port Melbourne,95 Station St,-37.8361,144.9403,3.8,h,2,2.0,1.0,82.0
Port Melbourne,34 Bridge St,-37.8381,144.9465,3.8,h,2,2.0,1.0,95.0
Port Melbourne,220/99 Dow St,-37.8415,144.9412,3.8,u,2,2.0,2.0,2166.0
Port Melbourne,230 Nott St,-37.8348,144.9443,3.8,h,3,3.0,1.0,184.0
Port Melbourne,103/2 Pier St,-37.84,144.9275,3.8,u,2,2.0,2.0,0.0
Port Melbourne,309/166 Rouse St,-37.8416,144.939,3.8,u,2,2.0,1.0,0.0
Port Melbourne,503/99 Nott St,-37.8405,144.9385,3.8,u,1,1.0,1.0,0.0
Port Melbourne,801/65 Beach St,-37.842,144.9364,3.8,u,3,3.0,2.0,0.0
Port Melbourne,153 Dow St,-37.8404,144.9422,3.8,h,2,1.0,1.0,112.0
Port Melbourne,41 Dunstan Pde,-37.8369,144.9183,3.8,h,3,2.0,2.0,303.0
Port Melbourne,202/115 Nott St,-37.84,144.939,3.8,u,2,2.0,2.0,0.0
Port Melbourne,206 Nott St,-37.8356,144.9436,3.8,h,2,2.0,1.0,159.0
Port Melbourne,410/54 Nott St,-37.8407,144.9389,3.8,u,2,1.0,1.0,0.0
Port Melbourne,141/95 Rouse St,-37.8435,144.9415,3.8,u,2,2.0,2.0,0.0
Port Melbourne,405/1 Danks St W,-37.8436,144.944,3.8,u,1,1.0,1.0,0.0
Port Melbourne,4/190 Graham St,-37.8398,144.9404,3.8,u,2,2.0,1.0,0.0
Port Melbourne,1/3 Liardet St,-37.8424,144.9449,3.8,u,2,2.0,1.0,0.0
Port Melbourne,86 Raglan St,-37.8342,144.9456,3.8,h,3,3.0,1.0,103.0
Port Melbourne,702/127 Beach St,-37.8399,144.9287,3.8,u,2,2.0,1.0,0.0
Port Melbourne,116 Farrell St,-37.8342,144.9393,3.8,h,2,2.0,1.0,139.0
Port Melbourne,11/201 Graham St,-37.8396,144.9391,3.8,t,2,2.0,1.0,0.0
Port Melbourne,110 Ingles St,-37.8329,144.9463,3.8,h,2,2.0,1.0,108.0
Port Melbourne,403/99 Nott St,-37.8405,144.9385,3.8,u,1,1.0,1.0,0.0
Port Melbourne,98 Heath St,-37.8346,144.9453,3.8,h,2,2.0,1.0,168.0
Port Melbourne,16 Nelson St,-37.8363,144.9336,3.8,h,3,3.0,2.0,0.0
Port Melbourne,282 Ross St,-37.8329,144.942,3.8,h,3,3.0,1.0,220.0
Port Melbourne,405/2 Rouse St,-37.8443,144.9437,3.8,u,1,1.0,1.0,6866.0
Port Melbourne,73 Heath St,-37.835,144.9444,3.8,h,1,3.0,1.0,151.0
Port Melbourne,150 Clark St,-37.8343,144.9362,3.8,h,3,3.0,1.0,197.0
Port Melbourne,1001/107 Beach St,-37.8405,144.9319,3.8,u,3,3.0,2.0,5042.0
Port Melbourne,61/1 Graham St,-37.8429,144.9449,3.8,u,1,1.0,1.0,0.0
Port Melbourne,126 Heath St,-37.8341,144.9458,3.8,h,3,3.0,2.0,214.0
Port Melbourne,334 Howe Pde,-37.8366,144.9225,3.8,h,2,2.0,1.0,347.0
Port Melbourne,137 Ingles St,-37.8317,144.9446,3.8,t,3,3.0,2.0,0.0
Port Melbourne,215 Princes St,-37.8371,144.939,3.8,h,3,3.0,1.0,114.0
Port Melbourne,350 Princes St,-37.835,144.94299999999996,3.8,h,3,3.0,2.0,170.0
Port Melbourne,3/1 Seisman Pl,-37.8424,144.9449,3.8,u,2,2.0,1.0,0.0
Port Melbourne,14/200 Bay St,-37.8392,144.9421,3.8,u,1,1.0,1.0,0.0
Port Melbourne,56/15 Beach St,-37.8426,144.9398,3.8,u,2,2.0,1.0,0.0
Port Melbourne,202/52 Dow St,-37.8431,144.9403,3.8,u,1,1.0,1.0,0.0
Port Melbourne,111 Stokes St,-37.8392,144.9378,3.8,h,4,3.0,3.0,232.0
Port Melbourne,213 Stokes St,-37.8373,144.9397,3.8,h,3,3.0,1.0,0.0
Port Melbourne,176 Dow St,-37.8401,144.94299999999996,3.8,h,3,3.0,1.0,116.0
Port Melbourne,224 Nott St,-37.835,144.9442,3.8,h,3,3.0,2.0,158.0
Prahran,7/36 Grandview Gr,-37.85,145.0085,4.5,u,2,2.0,1.0,0.0
Prahran,13/37 Greville St,-37.8486,144.9872,4.5,u,1,1.0,1.0,0.0
Prahran,20a Percy St,-37.8503,144.9913,4.5,h,2,2.0,1.0,88.0
Prahran,3/122 Williams Rd,-37.8511,145.0029,4.5,u,2,2.0,1.0,0.0
Prahran,907/15 Clifton St,-37.8519,144.9948,4.5,u,1,1.0,1.0,0.0
Prahran,20/67 High St,-37.851,144.988,4.5,u,1,1.0,1.0,1768.0
Prahran,10/4 Rae Ct,-37.857,145.0027,4.5,u,1,1.0,1.0,0.0
Prahran,6 Wynnstay Rd,-37.8527,145.0088,4.5,h,3,3.0,1.0,223.0
Prahran,506/220 Commercial Rd,-37.847,144.9936,4.5,u,3,3.0,2.0,0.0
Prahran,76/108 Greville St,-37.8496,144.9905,4.5,u,3,2.0,2.0,0.0
Prahran,203/11 Hillingdon Pl,-37.8516,144.9943,4.5,u,3,2.0,1.0,0.0
Prahran,4/313 Dandenong Rd,-37.8595,145.0076,4.5,u,1,1.0,1.0,0.0
Prahran,14 Doon St,-37.8495,144.9885,4.5,h,3,3.0,1.0,135.0
Prahran,10/37 Greville St,-37.8486,144.9872,4.5,u,1,1.0,1.0,0.0
Prahran,16 Park Rd,-37.8526,145.0071,4.5,t,3,2.0,2.0,128.0
Prahran,4/2 Alfred St,-37.8503,144.9855,4.5,u,2,2.0,1.0,727.0
Prahran,76 Pridham St,-37.852,145.0061,4.5,h,2,2.0,1.0,141.0
Prahran,48 Wrights Tce,-37.8512,145.0053,4.5,h,2,2.0,1.0,288.0
Prahran,52 Packington St,-37.8561,145.0042,4.5,h,2,2.0,1.0,218.0
Prahran,2/36 Clarke St,-37.8493,145.0006,4.5,u,1,2.0,1.0,443.0
Prahran,37 Wrights Tce,-37.851,145.0051,4.5,h,3,2.0,2.0,210.0
Prahran,1 Chatsworth Rd,-37.8531,145.0063,4.5,h,2,2.0,1.0,158.0
Prahran,79 Chomley St,-37.8561,145.0056,4.5,h,3,2.0,1.0,189.0
Prahran,4/10 Williams Rd,-37.8581,145.0017,4.5,u,2,2.0,1.0,0.0
Prahran,14 Aberdeen Rd,-37.8526,145.0033,4.5,h,2,2.0,1.0,0.0
Prahran,116 Charles St,-37.8467,144.9897,4.5,h,3,3.0,3.0,209.0
Prahran,57 Clarke St,-37.8492,145.0019,4.5,h,2,2.0,1.0,308.0
Prahran,5/26 Clifton St,-37.8509,144.9954,4.5,u,2,2.0,1.0,356.0
Prahran,19 Packington Pl,-37.8557,145.0053,4.5,h,2,2.0,1.0,203.0
Prahran,503/120 Greville St,-37.8493,144.9908,4.5,u,3,3.0,2.0,0.0
Prahran,8/67 High St,-37.851,144.988,4.5,u,2,2.0,1.0,0.0
Prahran,5/60 Chomley St,-37.8559,145.006,4.5,u,2,2.0,1.0,0.0
Prahran,20a Park Rd,-37.8525,145.0071,4.5,h,3,2.0,1.0,111.0
Prahran,2 McMicken La,-37.853,145.0069,4.5,h,2,2.0,3.0,91.0
Prahran,12/67 High St,-37.851,144.988,4.5,u,2,2.0,1.0,0.0
Prahran,43 Highbury Gr,-37.8558,145.0072,4.5,h,3,3.0,1.0,294.0
Prahran,6/20 Wynnstay Rd,-37.8529,145.0098,4.5,u,2,2.0,1.0,0.0
Prahran,29 Murray St,-37.8501,144.9995,4.5,h,2,2.0,1.0,222.0
Prahran,17 Arkle St,-37.8543,145.003,4.5,h,2,2.0,1.0,227.0
Prahran,602/220 Commercial Rd,-37.847,144.9936,4.5,u,2,2.0,2.0,0.0
Prahran,2/261 Dandenong Rd,-37.8588,145.0024,4.5,u,2,2.0,1.0,0.0
Prahran,7/297 Dandenong Rd,-37.8592,145.0054,4.5,u,2,2.0,1.0,0.0
Prahran,395 High St,-37.8528,145.0017,4.5,h,2,2.0,1.0,162.0
Prahran,6 Irene Pl,-37.8498,145.0039,4.5,h,3,3.0,1.0,231.0
Prahran,13/20 St Edmonds Rd,-37.8506,144.9919,4.5,u,2,2.0,1.0,0.0
Prahran,89 Pridham St,-37.8518,145.0061,4.5,h,2,3.0,1.0,126.0
Prahran,47 Clifton St,-37.8501,144.9953,4.5,h,2,2.0,1.0,96.0
Prahran,49 Clifton St,-37.8501,144.9953,4.5,h,2,2.0,1.0,98.0
Prahran,1/70 Williams Rd,-37.8543,145.0024,4.5,h,2,2.0,1.0,183.0
Prahran,6/21 Wynnstay Rd,-37.8526,145.0106,4.5,t,3,3.0,2.0,1958.0
Prahran,1/38 Donald St,-37.8481,144.9869,4.5,t,2,2.0,2.0,113.0
Prahran,3 Arkle St,-37.8544,145.0038,4.5,h,3,3.0,2.0,273.0
Prahran,35 Chomley St,-37.8577,145.0053,4.5,h,2,2.0,1.0,214.0
Prahran,210/10 Hillingdon Pl,-37.8513,144.9943,4.5,u,2,2.0,1.0,0.0
Prahran,1/11 Mount St,-37.8514,144.9957,4.5,t,3,3.0,3.0,0.0
Prahran,56 Packington St,-37.8562,145.0042,4.5,h,3,3.0,2.0,183.0
Prahran,16A Perth St,-37.85,144.9876,4.5,h,3,3.0,2.0,8216.0
Prahran,5 Pickford St,-37.8572,145.0066,4.5,h,2,2.0,1.0,214.0
Prahran,19 Chatsworth Rd,-37.8523,145.0064,4.5,h,3,3.0,2.0,217.0
Prahran,5/327 Dandenong Rd,-37.8598,145.0097,4.5,u,2,2.0,2.0,0.0
Prahran,37 Perth St,-37.8493,144.9873,4.5,h,4,4.0,1.0,305.0
Prahran,84 York St,-37.8479,144.9988,4.5,h,2,2.0,1.0,131.0
Prahran,117 Charles St,-37.8467,144.9894,4.5,h,3,3.0,1.0,231.0
Prahran,93 Charles St,-37.8476,144.9892,4.5,h,3,2.0,2.0,238.0
Prahran,403/120 Greville St,-37.8493,144.9908,4.5,u,2,2.0,2.0,0.0
Prahran,26 Willis St,-37.8553,145.007,4.5,h,3,3.0,2.0,272.0
Prahran,38a Chomley St,-37.857,145.0058,4.5,h,2,2.0,1.0,175.0
Prahran,75 Pridham St,-37.8517,145.0056,4.5,h,3,3.0,2.0,112.0
Prahran,49/6 Williams Rd,-37.8584,145.0017,4.5,u,1,1.0,1.0,0.0
Prahran,83 Charles St,-37.8478,144.9892,4.5,h,2,2.0,1.0,236.0
Prahran,62 Pridham St,-37.8519,145.0055,4.5,h,3,3.0,2.0,146.0
Prahran,27 Westbourne St,-37.8494,145.005,4.5,h,3,3.0,1.0,199.0
Preston,6 Dalgety St,-37.7419,145.0049,8.8,h,3,3.0,1.0,644.0
Preston,2 Eggleton Ct,-37.7332,145.0252,8.8,h,3,3.0,1.0,584.0
Preston,370 Gilbert Rd,-37.7369,144.9905,8.8,h,4,4.0,2.0,604.0
Preston,164 Gower St,-37.7416,145.016,8.8,h,4,4.0,2.0,530.0
Preston,19 Malpas St,-37.7346,145.0226,8.8,h,4,3.0,0.0,650.0
Preston,376 Plenty Rd,-37.7418,145.0095,8.8,h,3,3.0,1.0,518.0
Preston,5 Kendall St,-37.7471,144.9877,8.8,h,3,3.0,2.0,465.0
Preston,82 Murray Rd,-37.7399,145.0228,8.8,h,3,3.0,1.0,581.0
Preston,287 Plenty Rd,-37.7428,145.0081,8.8,h,3,3.0,1.0,148.0
Preston,46 Dunstan St,-37.7311,144.9863,8.8,h,2,2.0,1.0,490.0
Preston,111 Gower St,-37.7423,145.0194,8.8,h,3,3.0,1.0,327.0
Preston,7 Kenneth St,-37.7413,145.0203,8.8,h,3,3.0,2.0,490.0
Preston,64 Malpas St,-37.7339,145.0189,8.8,h,4,4.0,2.0,534.0
Preston,27 Olver St,-37.7343,145.0025,8.8,t,2,2.0,1.0,132.0
Preston,672 Plenty Rd,-37.7309,145.0151,8.8,h,5,5.0,5.0,199.0
Preston,82 Raglan St,-37.7508,145.0209,8.8,h,2,2.0,1.0,581.0
Preston,191 Tyler St,-37.7318,145.0192,8.8,h,3,3.0,1.0,563.0
Preston,24 Benambra St,-37.7331,144.988,8.8,h,3,3.0,1.0,647.0
Preston,2/3 Burkitt Ct,-37.7322,145.0318,8.8,u,3,3.0,1.0,266.0
Preston,10 May St,-37.733,144.9988,8.8,h,4,2.0,1.0,499.0
Preston,5 Newman St,-37.7484,144.9949,8.8,h,2,2.0,2.0,3037.0
Preston,94 High St,-37.7485,145.0025,8.8,h,2,2.0,1.0,360.0
Preston,227 Murray Rd,-37.7384,145.0058,8.8,h,2,2.0,1.0,356.0
Preston,32 Tyler St,-37.7333,145.0353,8.8,h,3,4.0,1.0,591.0
Preston,131b Albert St,-37.7373,145.0237,8.8,h,2,2.0,1.0,250.0
Preston,91 Bruce St,-37.7418,144.9934,8.8,h,3,3.0,1.0,566.0
Preston,216 Gower St,-37.7411,145.0115,8.8,h,3,3.0,1.0,581.0
Preston,176 Albert St,-37.7339,145.0247,8.8,h,3,3.0,1.0,562.0
Preston,65 Albert St,-37.7441,145.0221,8.8,h,3,3.0,1.0,493.0
Preston,6 Emerald St,-37.7441,145.0183,8.8,h,2,2.0,1.0,521.0
Preston,1 George St,-37.7359,144.985,8.8,h,3,3.0,1.0,369.0
Preston,10 Tyler St,-37.7335,145.0374,8.8,h,3,3.0,2.0,164.0
Preston,28 Tynan St,-37.7339,144.9897,8.8,h,3,3.0,1.0,463.0
Preston,12 Youngman St,-37.7351,145.0066,8.8,h,2,2.0,1.0,475.0
Preston,35 James St,-37.7379,144.9851,8.8,h,4,4.0,2.0,1034.0
Preston,41 Kathleen St,-37.737,145.0227,8.8,h,3,3.0,1.0,537.0
Preston,16 Opal St,-37.7442,145.0168,8.8,h,2,2.0,1.0,220.0
Preston,21 Dunstan St,-37.7315,144.988,8.8,h,3,3.0,1.0,693.0
Preston,3/413 Gilbert Rd,-37.7367,144.9899,8.8,u,1,1.0,1.0,41.0
Preston,2 Hope St,-37.7389,144.9821,8.8,h,3,3.0,2.0,369.0
Preston,3/27 Jessie St,-37.7413,144.9939,8.8,u,2,2.0,1.0,205.0
Preston,90 Murray Rd,-37.7397,145.0209,8.8,h,2,2.0,1.0,460.0
Preston,3 Parker St,-37.7314,145.0017,8.8,h,3,3.0,1.0,523.0
Preston,439 Plenty Rd,-37.7381,145.0116,8.8,h,3,3.0,2.0,143.0
Preston,33 Showers St,-37.7485,144.998,8.8,h,4,4.0,1.0,339.0
Preston,287 Tyler St,-37.7307,145.0094,8.8,h,3,3.0,1.0,452.0
Preston,15 Morgan St,-37.7344,145.00799999999995,8.8,h,3,3.0,2.0,475.0
Preston,3/104 Regent St,-37.7293,144.9931,8.8,u,2,2.0,1.0,145.0
Preston,126 Albert St,-37.739,145.0238,8.8,h,3,3.0,1.0,503.0
Preston,34 Dean St,-37.7355,145.0178,8.8,h,4,4.0,1.0,582.0
Preston,1/61 Eton St,-37.7444,145.0202,8.8,h,3,3.0,1.0,244.0
Preston,99 Murray Rd,-37.7396,145.0174,8.8,h,3,3.0,1.0,527.0
Preston,7 Tynan St,-37.7353,144.989,8.8,h,4,4.0,1.0,568.0
Preston,13 George St,-37.7352,144.9852,8.8,h,2,2.0,1.0,400.0
Preston,60 Cramer St,-37.7395,144.9966,8.8,h,3,3.0,1.0,486.0
Preston,23 Dean St,-37.7365,145.0173,8.8,h,4,4.0,3.0,654.0
Preston,30 Flett St,-37.7484,145.0048,8.8,t,2,2.0,1.0,79.0
Preston,97 Murray Rd,-37.7396,145.0175,8.8,h,3,3.0,1.0,405.0
Preston,4/22 Newcastle St,-37.7514,145.0118,8.8,u,2,2.0,1.0,117.0
Preston,7 Tiernan St,-37.7512,145.017,8.8,h,3,3.0,1.0,594.0
Preston,14 Arthur St,-37.7437,144.9995,8.8,h,2,2.0,1.0,507.0
Preston,22 Furzer St,-37.7279,144.9849,8.8,h,3,3.0,1.0,847.0
Preston,2/32 Kitchener Gr,-37.7359,145.0147,8.8,u,3,3.0,2.0,212.0
Preston,531 Murray Rd,-37.7363,144.9849,8.8,h,2,2.0,1.0,669.0
Preston,590 Murray Rd,-37.7361,144.9883,8.8,h,3,3.0,1.0,916.0
Preston,5 North St,-37.7333,144.9844,8.8,h,3,3.0,1.0,0.0
Preston,103 Raglan St,-37.751,145.0197,8.8,h,3,3.0,1.0,610.0
Preston,4/55 Regent St,-37.7306,144.9993,8.8,u,2,2.0,1.0,106.0
Preston,15 Watson St,-37.745,145.0139,8.8,h,3,3.0,1.0,472.0
Preston,13 Garnet St,-37.7462,145.0044,8.8,h,2,2.0,1.0,214.0
Preston,7 Hope St,-37.7386,144.9828,8.8,h,3,3.0,1.0,453.0
Preston,178 Raglan St,-37.7497,145.011,8.8,h,2,2.0,2.0,516.0
Preston,25 Pender St,-37.7372,145.01,8.8,h,3,3.0,1.0,398.0
Preston,7 Wilcox St,-37.7366,145.0115,8.8,h,1,1.0,1.0,397.0
Preston,3 Avondale Rd,-37.7425,145.014,8.8,h,3,3.0,2.0,479.0
Preston,70 Bruce St,-37.7414,144.9932,8.8,h,3,3.0,3.0,421.0
Preston,16 Ellison St,-37.7314,145.0113,8.8,h,4,4.0,2.0,544.0
Preston,37 Kendall St,-37.7468,144.9846,8.8,h,3,3.0,1.0,468.0
Preston,3 Leopold St,-37.7345,144.9977,8.8,h,2,2.0,1.0,467.0
Preston,78 Miller St,-37.7511,144.9907,8.8,h,3,3.0,1.0,487.0
Preston,5 Ryde St,-37.7491,144.985,8.8,h,3,2.0,1.0,555.0
Preston,1 Bellarine St,-37.7347,144.9966,8.8,h,4,4.0,2.0,559.0
Preston,3/9 Cormac St,-37.7479,145.0153,8.8,t,2,2.0,1.0,113.0
Preston,6/383 Gilbert Rd,-37.7377,144.9899,8.8,u,2,2.0,1.0,0.0
Preston,43 May St,-37.733,144.9961,8.8,h,2,2.0,1.0,479.0
Preston,198 Raglan St,-37.7495,145.0092,8.8,h,2,2.0,2.0,352.0
Preston,37 Scotia St,-37.7445,144.9917,8.8,h,3,3.0,2.0,227.0
Preston,122 Tyler St,-37.7321,145.0248,8.8,h,3,3.0,1.0,516.0
Preston,283 Tyler St,-37.7307,145.0097,8.8,h,3,3.0,2.0,0.0
Preston,1 Tynan St,-37.7358,144.9889,8.8,h,3,3.0,1.0,585.0
Preston,9 Ambon St,-37.7351,145.0271,8.8,h,2,2.0,1.0,349.0
